draft_region	draft_year	draft_month	birth_year	count_exact	count_addition_birthplace_derived	count_addition_nobirthplace_derived
КирССР	1935		1912	3	0	1
КирССР	1935		1916	1	0	0
КирССР	1935		1918	1	0	0
КирССР	1936	01	1917	2	0	0
КирССР	1936	02	1914	1	0	0
КирССР	1936	04	1914	1	0	0
КирССР	1936	09	1914	1	0	0
КирССР	1936	09	1918	1	0	0
КирССР	1936	09	1916	1	0	0
КирССР	1936	10	1914	2	0	0
КирССР	1936	10	1916	2	0	0
КирССР	1936	11	1915	1	0	0
КирССР	1936		1911	1	0	0
КирССР	1936		1914	14	2	8
КирССР	1936		1915	4	0	3
КирССР	1936		1917	4	0	0
КирССР	1936		1916	1	0	1
КирССР	1936		1913	1	0	1
КирССР	1937	02	1918	1	0	0
КирССР	1937	02	1915	1	0	0
КирССР	1937	03	1919	1	0	0
КирССР	1937	05	1916	1	0	0
КирССР	1937	09	1915	2	0	0
КирССР	1937	09	1916	4	0	1
КирССР	1937	09	1917	2	0	0
КирССР	1937	09	1903	1	0	0
КирССР	1937	09	1905	1	0	0
КирССР	1937	10	1916	8	0	1
КирССР	1937	10	1915	1	0	0
КирССР	1937	10	1917	1	0	0
КирССР	1937	11	1915	2	0	0
КирССР	1937	12	1909	1	0	0
КирССР	1937		1909	1	0	0
КирССР	1937		1914	5	0	2
КирССР	1937		1915	8	1	7
КирССР	1937		1916	19	2	9
КирССР	1937		1917	6	0	2
КирССР	1937		1918	3	1	1
КирССР	1937		1907	1	0	0
КирССР	1937		1919	1	0	0
КирССР	1938	01	1917	1	0	0
КирССР	1938	01	1919	1	0	0
КирССР	1938	01	1913	1	0	0
КирССР	1938	02	1913	1	0	0
КирССР	1938	03	1911	1	0	0
КирССР	1938	03	1914	1	0	0
КирССР	1938	03	1918	2	0	0
КирССР	1938	03	1917	3	0	0
КирССР	1938	03		1	0	0
КирССР	1938	04	1916	1	0	0
КирССР	1938	05	1915	3	0	0
КирССР	1938	05	1916	1	0	0
КирССР	1938	05	1918	5	0	0
КирССР	1938	05	1917	1	0	0
КирССР	1938	05	1909	1	0	0
КирССР	1938	05	1914	1	0	0
КирССР	1938	05	1920	1	0	0
КирССР	1938	06	1914	1	0	0
КирССР	1938	06	1919	1	0	0
КирССР	1938	08	1917	4	0	0
КирССР	1938	08	1918	5	0	1
КирССР	1938	08	1915	1	0	0
КирССР	1938	09	1914	2	0	0
КирССР	1938	09	1916	2	0	0
КирССР	1938	09	1917	18	2	2
КирССР	1938	09	1918	28	1	2
КирССР	1938	09	1919	2	0	0
КирССР	1938	09	1915	2	0	0
КирССР	1938	10	1907	1	0	0
КирССР	1938	10	1917	9	1	1
КирССР	1938	10	1918	9	0	2
КирССР	1938	10	1914	1	0	0
КирССР	1938	11	1915	1	0	0
КирССР	1938	11	1917	3	0	0
КирССР	1938	11	1918	4	0	0
КирССР	1938	12	1909	2	0	0
КирССР	1938	12	1918	1	0	0
КирССР	1938		1905	1	0	0
КирССР	1938		1908	1	0	0
КирССР	1938		1912	2	0	1
КирССР	1938		1913	1	1	1
КирССР	1938		1914	2	0	1
КирССР	1938		1915	5	1	2
КирССР	1938		1916	9	1	4
КирССР	1938		1917	42	4	16
КирССР	1938		1918	60	6	20
КирССР	1938		1919	8	0	3
КирССР	1938		1920	4	0	1
КирССР	1938		1907	1	0	0
КирССР	1939	01	1910	1	0	0
КирССР	1939	01	1912	1	0	0
КирССР	1939	01	1913	4	0	0
КирССР	1939	01	1916	2	0	0
КирССР	1939	01	1917	3	0	0
КирССР	1939	01	1918	4	0	0
КирССР	1939	01	1919	6	0	0
КирССР	1939	01	1915	1	1	0
КирССР	1939	02	1907	1	0	0
КирССР	1939	02	1915	3	0	0
КирССР	1939	02	1918	2	0	1
КирССР	1939	02	1919	3	0	0
КирССР	1939	02	1921	1	0	0
КирССР	1939	02	1916	2	1	0
КирССР	1939	03	1916	1	0	0
КирССР	1939	03	1917	2	0	1
КирССР	1939	03	1918	2	0	1
КирССР	1939	03	1915	1	0	0
КирССР	1939	04	1918	4	0	1
КирССР	1939	04	1919	5	0	0
КирССР	1939	04	1911	1	1	0
КирССР	1939	04	1916	1	0	0
КирССР	1939	04	1917	1	0	0
КирССР	1939	04	1920	2	1	0
КирССР	1939	04	1914	1	0	0
КирССР	1939	05	1918	3	0	1
КирССР	1939	05	1920	2	1	0
КирССР	1939	05	1921	1	0	0
КирССР	1939	05	1916	6	0	0
КирССР	1939	05	1911	2	0	0
КирССР	1939	05	1914	3	0	0
КирССР	1939	05	1915	2	0	0
КирССР	1939	05	1919	3	1	2
КирССР	1939	06	1914	2	0	0
КирССР	1939	06	1915	1	0	0
КирССР	1939	06	1919	9	0	0
КирССР	1939	06	1917	1	0	0
КирССР	1939	06	1918	2	0	0
КирССР	1939	06	1906	1	0	0
КирССР	1939	07	1916	1	0	0
КирССР	1939	07	1919	2	0	0
КирССР	1939	07	1920	1	0	0
КирССР	1939	07	1918	1	0	0
КирССР	1939	08	1911	1	0	0
КирССР	1939	08	1916	4	0	0
КирССР	1939	08	1917	7	1	0
КирССР	1939	08	1918	10	0	1
КирССР	1939	08	1919	10	1	1
КирССР	1939	08	1922	1	0	0
КирССР	1939	08	1915	3	0	0
КирССР	1939	08	1912	1	0	0
КирССР	1939	09	1908	2	0	0
КирССР	1939	09	1909	1	0	0
КирССР	1939	09	1910	2	0	0
КирССР	1939	09	1914	8	0	0
КирССР	1939	09	1915	10	0	1
КирССР	1939	09	1916	22	0	1
КирССР	1939	09	1917	12	1	2
КирССР	1939	09	1918	35	2	6
КирССР	1939	09	1919	73	1	9
КирССР	1939	09	1920	16	2	1
КирССР	1939	09	1921	6	0	1
КирССР	1939	09	1912	3	0	0
КирССР	1939	09	1913	2	1	0
КирССР	1939	10	1912	3	1	0
КирССР	1939	10	1914	3	1	0
КирССР	1939	10	1915	7	2	0
КирССР	1939	10	1916	7	0	1
КирССР	1939	10	1917	10	1	1
КирССР	1939	10	1918	27	1	5
КирССР	1939	10	1919	53	3	8
КирССР	1939	10	1920	13	0	1
КирССР	1939	10	1921	7	0	1
КирССР	1939	10	1908	1	0	0
КирССР	1939	10	1910	1	0	0
КирССР	1939	10	1913	2	0	0
КирССР	1939	10	1909	1	0	0
КирССР	1939	11	1915	4	0	0
КирССР	1939	11	1916	7	0	0
КирССР	1939	11	1917	5	0	1
КирССР	1939	11	1918	8	0	2
КирССР	1939	11	1919	26	1	3
КирССР	1939	11	1914	1	0	0
КирССР	1939	11	1920	1	0	0
КирССР	1939	11	1913	1	0	0
КирССР	1939	12	1914	2	0	0
КирССР	1939	12	1915	3	1	0
КирССР	1939	12	1916	8	0	0
КирССР	1939	12	1917	2	0	0
КирССР	1939	12	1918	14	1	1
КирССР	1939	12	1919	14	0	1
КирССР	1939	12	1921	4	0	0
КирССР	1939	12	1903	1	0	0
КирССР	1939	12	1912	2	0	0
КирССР	1939	12	1913	1	0	0
КирССР	1939	12	1920	4	0	0
КирССР	1939		1905	1	0	0
КирССР	1939		1906	2	1	0
КирССР	1939		1907	4	0	1
КирССР	1939		1908	2	0	1
КирССР	1939		1909	2	0	1
КирССР	1939		1910	2	1	1
КирССР	1939		1911	4	1	1
КирССР	1939		1912	6	1	2
КирССР	1939		1913	3	4	3
КирССР	1939		1914	20	0	3
КирССР	1939		1915	42	5	5
КирССР	1939		1916	55	3	7
КирССР	1939		1917	38	4	13
КирССР	1939		1918	93	7	34
КирССР	1939		1919	214	20	52
КирССР	1939		1920	54	4	11
КирССР	1939		1921	16	2	7
КирССР	1939		1922	3	0	1
КирССР	1939			2	0	7
КирССР	1939		1923	3	0	0
КирССР	1940			5	0	6
КирССР	1940	01	1907	1	0	0
КирССР	1940	01	1914	3	1	0
КирССР	1940	01	1915	10	0	0
КирССР	1940	01	1916	6	1	0
КирССР	1940	01	1917	4	0	0
КирССР	1940	01	1918	9	0	1
КирССР	1940	01	1919	17	0	1
КирССР	1940	01	1920	9	1	0
КирССР	1940	01	1922	4	0	0
КирССР	1940	01	1910	1	0	0
КирССР	1940	01	1911	1	0	0
КирССР	1940	01	1921	1	0	0
КирССР	1940	01	1923	1	0	0
КирССР	1940	02	1915	6	0	0
КирССР	1940	02	1916	7	0	0
КирССР	1940	02	1917	9	0	0
КирССР	1940	02	1918	5	0	1
КирССР	1940	02	1919	6	1	1
КирССР	1940	02	1920	3	0	0
КирССР	1940	02	1921	3	0	0
КирССР	1940	02	1914	1	0	0
КирССР	1940	02	1922	2	0	0
КирССР	1940	02	1908	1	0	0
КирССР	1940	03	1913	1	0	0
КирССР	1940	03	1916	2	0	0
КирССР	1940	03	1920	1	1	0
КирССР	1940	03	1921	2	0	0
КирССР	1940	03	1923	1	0	0
КирССР	1940	03	1918	1	0	0
КирССР	1940	03	1922	1	0	0
КирССР	1940	03	1911	1	0	0
КирССР	1940	04	1918	1	0	0
КирССР	1940	04	1919	1	0	0
КирССР	1940	04	1921	6	0	0
КирССР	1940	04	1922	1	0	0
КирССР	1940	04	1920	2	0	1
КирССР	1940	04		1	0	0
КирССР	1940	04	1907	1	0	0
КирССР	1940	05	1904	1	0	0
КирССР	1940	05	1910	1	0	0
КирССР	1940	05	1914	7	0	0
КирССР	1940	05	1915	3	0	0
КирССР	1940	05	1916	4	0	0
КирССР	1940	05	1917	1	0	0
КирССР	1940	05	1918	5	1	0
КирССР	1940	05	1919	6	0	0
КирССР	1940	05	1920	12	1	2
КирССР	1940	05	1921	6	0	1
КирССР	1940	05	1922	3	0	0
КирССР	1940	05	1913	1	1	0
КирССР	1940	06	1903	1	0	0
КирССР	1940	06	1908	1	0	0
КирССР	1940	06	1913	15	0	1
КирССР	1940	06	1914	18	0	1
КирССР	1940	06	1915	10	0	1
КирССР	1940	06	1916	7	0	1
КирССР	1940	06	1917	3	0	0
КирССР	1940	06	1918	2	0	1
КирССР	1940	06	1919	4	0	1
КирССР	1940	06	1920	3	0	1
КирССР	1940	06	1921	4	1	1
КирССР	1940	06	1902	1	0	0
КирССР	1940	06	1909	1	0	0
КирССР	1940	06	1922	2	0	0
КирССР	1940	07	1911	1	0	0
КирССР	1940	07	1915	5	0	0
КирССР	1940	07	1917	3	1	0
КирССР	1940	07	1921	1	2	0
КирССР	1940	07	1912	1	0	0
КирССР	1940	07	1913	3	0	0
КирССР	1940	07	1916	1	0	0
КирССР	1940	08	1910	1	0	0
КирССР	1940	08	1913	1	0	0
КирССР	1940	08	1916	1	0	0
КирССР	1940	08	1918	1	0	0
КирССР	1940	08	1921	4	0	1
КирССР	1940	08	1922	6	0	0
КирССР	1940	08	1920	1	0	1
КирССР	1940	08	1915	1	0	0
КирССР	1940	09	1915	2	0	0
КирССР	1940	09	1917	3	0	0
КирССР	1940	09	1918	1	0	1
КирССР	1940	09	1920	71	3	9
КирССР	1940	09	1921	22	4	7
КирССР	1940	09	1922	7	0	1
КирССР	1940	09	1900	1	0	0
КирССР	1940	09	1903	2	0	0
КирССР	1940	09	1919	2	0	1
КирССР	1940	09	1923	1	0	0
КирССР	1940	09	1910	1	0	0
КирССР	1940	09	1913	1	0	0
КирССР	1940	09	1902	1	0	0
КирССР	1940	10	1915	2	0	0
КирССР	1940	10	1917	3	0	0
КирССР	1940	10	1919	6	0	1
КирССР	1940	10	1920	88	9	10
КирССР	1940	10	1921	23	1	8
КирССР	1940	10	1918	1	1	1
КирССР	1940	10	1922	4	0	1
КирССР	1940	10	1916	2	0	0
КирССР	1940	11	1912	1	0	0
КирССР	1940	11	1915	3	0	0
КирССР	1940	11	1920	12	0	2
КирССР	1940	11	1921	5	1	2
КирССР	1940	11	1922	2	0	0
КирССР	1940	11	1908	1	0	0
КирССР	1940	11	1913	1	0	0
КирССР	1940	11	1916	1	0	0
КирССР	1940	12	1913	1	0	0
КирССР	1940	12	1918	1	0	0
КирССР	1940	12	1920	5	0	1
КирССР	1940	12	1921	5	0	1
КирССР	1940	12	1922	6	0	0
КирССР	1940	12	1900	1	0	0
КирССР	1940	12	1908	1	0	0
КирССР	1940	12	1911	1	0	0
КирССР	1940	12	1923	1	0	0
КирССР	1940	12	1914	1	0	0
КирССР	1940		1904	3	0	0
КирССР	1940		1905	2	0	1
КирССР	1940		1907	4	0	1
КирССР	1940		1909	3	0	1
КирССР	1940		1911	1	1	1
КирССР	1940		1912	9	0	2
КирССР	1940		1913	20	1	3
КирССР	1940		1914	57	2	5
КирССР	1940		1915	45	2	4
КирССР	1940		1916	29	1	4
КирССР	1940		1917	24	2	4
КирССР	1940		1918	29	3	8
КирССР	1940		1919	25	3	10
КирССР	1940		1920	252	18	46
КирССР	1940		1921	78	11	41
КирССР	1940		1922	42	3	9
КирССР	1940		1900	2	0	0
КирССР	1940		1906	3	0	1
КирССР	1940		1910	2	0	1
КирССР	1940		1923	3	0	2
КирССР	1941			203	15	80
КирССР	1941	01		7	0	1
КирССР	1941	01	1900	2	1	0
КирССР	1941	01	1902	1	0	0
КирССР	1941	01	1903	1	0	0
КирССР	1941	01	1904	4	0	0
КирССР	1941	01	1906	3	0	0
КирССР	1941	01	1907	4	0	0
КирССР	1941	01	1908	3	1	0
КирССР	1941	01	1910	4	0	0
КирССР	1941	01	1911	1	0	0
КирССР	1941	01	1912	3	1	0
КирССР	1941	01	1915	4	0	0
КирССР	1941	01	1916	1	0	0
КирССР	1941	01	1917	4	0	0
КирССР	1941	01	1918	4	0	0
КирССР	1941	01	1919	1	0	0
КирССР	1941	01	1920	7	0	0
КирССР	1941	01	1921	7	0	1
КирССР	1941	01	1922	11	0	1
КирССР	1941	01	1923	4	0	1
КирССР	1941	01	1924	3	0	0
КирССР	1941	01	1925	2	1	0
КирССР	1941	01	1901	1	0	0
КирССР	1941	01	1905	1	1	0
КирССР	1941	01	1909	1	0	0
КирССР	1941	01	1914	1	0	0
КирССР	1941	02		8	1	1
КирССР	1941	02	1900	2	0	0
КирССР	1941	02	1901	2	0	0
КирССР	1941	02	1905	3	0	0
КирССР	1941	02	1906	3	0	0
КирССР	1941	02	1909	2	0	0
КирССР	1941	02	1910	3	0	0
КирССР	1941	02	1911	2	0	0
КирССР	1941	02	1912	2	0	0
КирССР	1941	02	1913	2	0	0
КирССР	1941	02	1914	4	1	0
КирССР	1941	02	1916	2	0	0
КирССР	1941	02	1917	2	0	0
КирССР	1941	02	1921	12	0	0
КирССР	1941	02	1922	12	1	1
КирССР	1941	02	1923	5	0	1
КирССР	1941	02	1902	2	0	0
КирССР	1941	02	1908	1	1	0
КирССР	1941	02	1918	2	0	0
КирССР	1941	02	1919	2	1	0
КирССР	1941	02	1904	1	0	0
КирССР	1941	03	1901	2	0	0
КирССР	1941	03	1902	3	0	0
КирССР	1941	03	1904	1	0	0
КирССР	1941	03	1907	2	0	0
КирССР	1941	03	1909	5	0	0
КирССР	1941	03	1911	3	0	1
КирССР	1941	03	1912	4	0	1
КирССР	1941	03	1913	6	0	1
КирССР	1941	03	1914	3	0	1
КирССР	1941	03	1915	6	1	1
КирССР	1941	03	1916	1	0	0
КирССР	1941	03	1918	2	0	0
КирССР	1941	03	1919	2	0	0
КирССР	1941	03	1920	3	1	0
КирССР	1941	03	1921	13	0	2
КирССР	1941	03	1922	12	1	1
КирССР	1941	03	1923	9	0	1
КирССР	1941	03	1924	3	0	0
КирССР	1941	03		5	0	1
КирССР	1941	03	1900	1	0	0
КирССР	1941	03	1905	4	0	0
КирССР	1941	03	1906	2	0	0
КирССР	1941	03	1908	1	0	0
КирССР	1941	03	1910	1	0	0
КирССР	1941	03	1925	1	0	0
КирССР	1941	04		5	0	1
КирССР	1941	04	1900	2	0	0
КирССР	1941	04	1901	4	0	0
КирССР	1941	04	1903	2	0	0
КирССР	1941	04	1904	3	1	0
КирССР	1941	04	1905	1	0	1
КирССР	1941	04	1906	2	0	1
КирССР	1941	04	1909	1	0	1
КирССР	1941	04	1911	1	0	1
КирССР	1941	04	1912	1	0	2
КирССР	1941	04	1914	6	0	1
КирССР	1941	04	1916	4	0	1
КирССР	1941	04	1917	3	0	1
КирССР	1941	04	1918	4	0	1
КирССР	1941	04	1919	1	0	1
КирССР	1941	04	1920	18	0	2
КирССР	1941	04	1921	20	1	4
КирССР	1941	04	1922	6	1	1
КирССР	1941	04	1923	4	0	1
КирССР	1941	04	1924	2	1	0
КирССР	1941	04	1910	1	0	1
КирССР	1941	04	1913	1	0	1
КирССР	1941	04	1915	1	0	1
КирССР	1941	05		3	0	1
КирССР	1941	05	1902	2	0	0
КирССР	1941	05	1904	4	0	0
КирССР	1941	05	1906	1	0	0
КирССР	1941	05	1908	1	1	1
КирССР	1941	05	1909	1	0	1
КирССР	1941	05	1910	4	0	1
КирССР	1941	05	1911	4	0	2
КирССР	1941	05	1912	3	2	2
КирССР	1941	05	1913	4	0	2
КирССР	1941	05	1916	3	1	1
КирССР	1941	05	1917	5	0	1
КирССР	1941	05	1918	2	0	1
КирССР	1941	05	1920	8	2	2
КирССР	1941	05	1921	20	1	3
КирССР	1941	05	1922	12	1	3
КирССР	1941	05	1923	11	0	1
КирССР	1941	05	1924	4	0	0
КирССР	1941	05	1903	1	0	0
КирССР	1941	05	1914	1	0	2
КирССР	1941	05	1915	2	0	1
КирССР	1941	05	1919	3	1	1
КирССР	1941	05	1925	1	0	0
КирССР	1941	05	1907	3	0	1
КирССР	1941	06		13	1	8
КирССР	1941	06	1900	4	0	2
КирССР	1941	06	1901	3	0	2
КирССР	1941	06	1902	4	0	2
КирССР	1941	06	1904	6	0	3
КирССР	1941	06	1905	12	1	11
КирССР	1941	06	1906	14	2	12
КирССР	1941	06	1907	17	2	14
